IDNO,State,Class,Name,Population,Lat,Long
5081,Wychelle,village,Mailhampton,,,
5082,Wychelle,town,Eaugonna,,,
5083,Wychelle,village,Pinedale,,,
5084,Wychelle,village,Denson City,,,
5085,Wychelle,hamlet,North Prahlow,,,
5086,Wychelle,hamlet,Herving,,,
5087,Wychelle,village,Tonsley Crossing,,,
5088,Wychelle,village,Wexley,,,
5089,Wychelle,village,Horseshoe Creek,,,
5090,Wychelle,village,Leinhorse,,,
5091,Wychelle,hamlet,Tristate,,,
5092,Wychelle,hamlet,Stasiak,,,
5093,Wychelle,village,Patterson City,,,
5094,Wychelle,village,Encounter City,,,
5095,Wychelle,village,Marlow,,,
5096,Wychelle,village,Oxbow Wells,,,
5097,Wychelle,village,Pyre,,,
5098,Wychelle,village,Tribunal,,,
5099,Wychelle,village,Dannings,,,
5100,Illuvia,city,Donovan,,,
5101,Illuvia,town,Bradlen,,,
5102,Illuvia,village,Simons,,,
5103,Illuvia,town,Terrace,980,,
5104,Illuvia,hamlet,Wickens,,,
5105,Illuvia,hamlet,Jacksons,,,
5106,Illuvia,town,Rivador,,,
5107,Illuvia,city,Burlington,100736,,
5108,Illuvia,city,Gleason,150000,,
5109,Illuvia,town,Bridescross,,,
5110,Illuvia,town,Espinosa,,,
5111,Illuvia,hamlet,Old Plains,,,
5112,Illuvia,hamlet,Aureus,,,
5113,Illuvia,town,Black Eagle,,,
5114,Illuvia,town,North Mennonia,,,
5115,Illuvia,village,Wellfleet,,,
5116,Illuvia,village,Sheldon,,,
5117,Illuvia,village,Autumnfield,,,
5118,Illuvia,town,Bailey City,,,
5119,Illuvia,town,Carringford,4000,,
5120,Illuvia,village,Cowart,,,
5121,Illuvia,town,New Meadow,,,
5122,Illuvia,hamlet,Quentinsburgh,,,
5123,Illuvia,village,Huntington Crossing,,,
5124,Illuvia,village,Green,,,
5125,Illuvia,village,Rawdings,,,
5126,Illuvia,village,Alma,,,
5127,Illuvia,town,Belmont,,,
5128,Illuvia,town,Hills,,,
5129,Illuvia,hamlet,Fool's Harbor,,,
5130,Illuvia,hamlet,Carmen,,,
5131,Illuvia,town,Braxton City,91012,,
5132,Illuvia,town,San Carlos,8737,,
5133,Illuvia,town,Thedford,,,
5134,Illuvia,city,Spencer,40000,,
5135,Illuvia,village,Escala Center,,,
5136,Illuvia,town,Vintra,8026,,
5137,Illuvia,hamlet,Frentt,76,,
5138,Illuvia,city,Crinxton,25000,,
5139,Illuvia,village,Quintsburg,,,
5140,Illuvia,village,Pequa,,,
5141,Illuvia,hamlet,Grunch,68,,
5142,Illuvia,village,Threespin,,,
5143,Illuvia,hamlet,Twospin,,,
5144,Illuvia,hamlet,Onespin,,,
5145,Illuvia,hamlet,Fourspin,,,
5146,Illuvia,hamlet,Creeks End,,,
5147,Illuvia,hamlet,Fivespin,,,
5148,Illuvia,hamlet,Southeast Creek,,,
5149,Illuvia,hamlet,Yellow Birch,,,
5150,Illuvia,hamlet,Homeheart,,,
5151,Illuvia,village,Squick,,,
5152,Illuvia,village,Marinatown,,,
5153,Illuvia,hamlet,Sixspin,,,
5154,Illuvia,hamlet,Sevenspin,,,
5155,Illuvia,city,Armot,400000,,
5156,Illuvia,village,Paquinville,,,
5157,Illuvia,village,Krountston,,,
5158,Illuvia,town,Allema,,,
5159,Illuvia,hamlet,Shed Junction,,,
5160,Illuvia,village,Corydon,1800,,
5161,Illuvia,hamlet,Corydon Junction,,,
5162,Illuvia,hamlet,Allema Lake,,,
5163,Illuvia,hamlet,North South Point Station,45,,
5164,Illuvia,hamlet,South South Point Station,,,
5165,Illuvia,town,Fredrickville,,,
5166,Illuvia,hamlet,Hilltop,60,,
5167,Illuvia,town,Harper,4000,,
5168,Illuvia,hamlet,Howell,,,
5169,Illuvia,hamlet,Harper Station,,,
5170,Illuvia,hamlet,Westbottom,,,
5171,Illuvia,hamlet,Spencer North,204,,
5172,Illuvia,hamlet,Trurabar,,,
5173,Illuvia,village,Winpa,,,
5174,Illuvia,city,Liberty Junction,,,
5175,Illuvia,town,Town,,,
5176,Illuvia,town,Confluence City,,,
5177,Illuvia,town,Ingram Junction,,,
5178,Illuvia,city,Fort Braxton,,,
5179,Illuvia,hamlet,Wikinow,,,
5180,Illuvia,town,Dekarb,,,
5181,Illuvia,town,Verdigris,,,
5182,Illuvia,town,Hill Palace,,,
5183,Illuvia,hamlet,Hyde's Corners,,,
5184,Illuvia,hamlet,East Spur Mine,,,
5185,Illuvia,village,Elkton,,,
5186,Illuvia,town,Turnsville,,,
5187,Illuvia,town,Mennonia,,,
5188,Illuvia,town,Douglass,,,
5189,Illuvia,town,Otterdale,,,
5190,Illuvia,town,Cloud Valley,,,
5191,Mishota,town,Nordsee,16354,,
5192,Mishota,town,Miadock,8049,,
5193,Mishota,town,Shreevesport,,,
5194,Mishota,village,Godmanchester,,,
5195,Mishota,village,Talbert,,,
5196,Mishota,village,Shreeve Ferry,,,
5197,Mishota,village,Alloa Ferry,,,
5198,Mishota,village,Rhodes,,,
5199,Mishota,hamlet,Shallow,,,
5200,Mishota,village,Yorrick Township,,,
5201,Mishota,village,Woodriver Township,,,
5202,Mishota,city,Virestrom,126000,,
5203,Mishota,village,Lake Charles,596,,
5204,Mishota,city,Howeather,94586,,
5205,Mishota,city,Hardwell,39485,,
5206,Mishota,city,Springfield,102393,,
5207,Mishota,village,Mitis,312,,
5208,Mishota,town,Liera,2837,,
5209,Mishota,village,Fred,374,,
5210,Mishota,city,Eriksburg,287944,,
5211,Mishota,town,Greenstown,6281,,
5212,Mishota,village,Akogama Point,,,
5213,Mishota,village,Wayne Crossings,736,,
5214,Mishota,hamlet,Broward,32,,
5215,Mishota,town,Howard,4012,,
5216,Mishota,city,Haliea,41927,,
5217,Mishota,city,Gerard,44824,,
5218,Mishota,village,In-Valley,938,,
5219,Mishota,town,Grand Isle,7948,,
5220,Mishota,town,Redwood,7364,,
5222,Mishota,city,Fardon,62897,,
5223,Mishota,village,Oronotia Camp,342,,
5225,Mishota,village,Tacker,98,,
5226,Mishota,hamlet,Oakem,12,,
5227,Mishota,village,Bellman,734,,
5228,Mishota,hamlet,Norfric,20,,
5229,Mishota,village,Chairman,693,,
5230,Mishota,town,Cross,1592,,
5231,Mishota,town,Jackson,1952,,
5232,Mishota,hamlet,Center,17,,
5233,Mishota,village,Bison Hills,233,,
5235,Mishota,town,Dalton Crossing,4023,,
5240,Mishota,village,Albert,372,,
5241,Mishota,hamlet,Lowell,34,,
5242,Mishota,town,Huntington Mine,1892,,
5243,Mishota,village,Intersection,322,,
5244,Mishota,village,Hampton,192,,
5245,Mishota,hamlet,Dalson,50,,
5246,Mishota,village,Lawson,182,,
5247,Mishota,town,Brightside Crossing,12823,,
5248,Mishota,town,Forks,7221,,
5249,Mishota,town,Allright,2011,,
5250,Mishota,city,Nordsee,31293,,
5251,Mishota,town,County Seat,6732,,
5252,Mishota,village,Hardwell Crossings,182,,
5253,Mishota,town,Lauton,1922,,
5254,Mishota,village,Jackson Quater,292,,
5255,Mishota,town,South Valley,8273,,
5256,Mishota,village,Lone Valley,283,,
5257,Mishota,village,Duck Lake,462,,
5258,Mishota,town,Four Lakes,1283,,
5259,Mishota,town,Cordean,6898,,
5260,Mishota,city,Rivertown,41823,,
5261,Mishota,city,Miaconda,145217,,
5262,Mishota,town,Riverbank,8203,,
5263,Mishota,town,Fort Bay,9283,,
5264,Mishota,town,Oronotia,9238,,
5265,Mishota,town,Southnord,3021,,
5266,Mishota,hamlet,Harmony,92,,
5267,Mishota,town,Eriksburg Corners,54922,,
5268,Mishota,town,Osbourne,9282,,
5270,Mishota,city,Neeseehoho,21000,,
5271,Mishota,village,Osbourne Crossing,682,,
5272,Mishota,town,Blessing,4827,,
5273,Mishota,town,Old River,1021,,
5274,Mishota,town,Wuton,2858,,
5275,Mishota,town,Two-Crossing,3012,,
5276,Mishota,village,town,580,,
5277,Mishota,town,Reason,1600,,
5278,Mishota,town,Mystic,8273,,
5279,Mishota,village,Ten Twelve Corner,572,,
5280,Mishota,town,Greer,2921,,
5281,Mishota,town,Greenhart,7000,,
5282,Mishota,village,Belong,124,,
5283,Mishota,village,Headline,98,,
5284,Mishota,town,Neeseehoho Crossings,3284,,
5285,Mishota,hamlet,Green,8,,
5286,Mishota,hamlet,Loveseat,12,,
5287,Mishota,village,Springfield Cross,76,,
5288,Mishota,town,Break,6024,,
5289,Mishota,town,Pangen,19944,,
5290,Mishota,town,Tallow,2048,,
5291,Mishota,town,North Forks,3483,,
5292,Mishota,village,Ready,673,,
5293,Mishota,town,Redwheel,12340,,
5294,Mishota,town,Wendall,1658,,
5295,Mishota,town,Safe Flow,2893,,
5296,Mishota,hamlet,Lipis Rail,32,,
5297,Mishota,village,Mishota Island,281,,
5298,Mishota,hamlet,Lowlap,27,,
5299,Mishota,village,Perry,142,,
5300,Mishota,village,Stanton,422,,
5301,Mishota,village,Hall,482,,
5302,Mishota,hamlet,Haylee,24,,
5303,Mishota,village,Wellfound,412,,
5304,Mishota,town,Gerden,2984,,
5305,Mishota,town,XXX,8254,,
5306,Mishota,village,Berbest,212,,
5307,Mishota,town,Asdradia,8624,,
5308,Mishota,town,Tathlon,6673,,
5309,Mishota,town,Scallow,13684,,
5310,Mishota,hamlet,Ring,24,,
5311,Mishota,hamlet,Green Creek,44,,
5312,Mishota,village,Tower,582,,
5313,Mishota,village,Lowstock,56,,
5314,Mishota,hamlet,Out,32,,
5315,Mishota,village,West Village,184,,
5316,Mishota,village,Lightfoot,46,,
5317,Mishota,village,Pensen,142,,
5318,Mishota,village,Ingerish,107,,
5319,Mishota,hamlet,Bluetown,27,,
5320,Mishota,village,Garenburg,59,,
5321,Mishota,village,Mode,28,,
5322,Mishota,town,Green Hall,8723,,
5323,Mishota,village,Restore,87,,
5324,Mishota,town,Reserve,3847,,
5325,Mishota,hamlet,Pareen,78,,
5326,Mishota,hamlet,Vermen,17,,
5327,Mishota,hamlet,Stanton Corners,48,,
5328,Mishota,hamlet,Greenhandle,8,,
5329,Mishota,hamlet,Percy,49,,
5330,Mishota,hamlet,North Burton,24,,
5331,Iroquesia,city,Miller,101145,,
5332,Iroquesia,city,Pike,,,
5333,Iroquesia,town,West Gramercy,,,
5334,Iroquesia,town,Hallesford,,,
5335,Iroquesia,town,Walterside,,,
5336,Iroquesia,city,Finch Hill,"250,000",,
5337,Iroquesia,hamlet,Marrson,,,
5338,Iroquesia,hamlet,Cootson,,,
5339,Iroquesia,village,Sparrow Hill,,,
5340,Iroquesia,town,Robinford,,,
5341,Iroquesia,village,Roxanne,,,
5342,Iroquesia,village,Little Beck,,,
5343,Iroquesia,village,Verdant,,,
5344,Iroquesia,village,Fens Rest,,,
5345,Iroquesia,hamlet,Butte-on-Halles,,,
5346,Iroquesia,hamlet,West Elknor,265,,
5347,Iroquesia,village,Ginowaasa Harbor,,,
5348,Iroquesia,town,Inch Head,,,
5349,Iroquesia,town,Belle Fontaine,,,
5350,Iroquesia,town,Nuthatch,,,
5351,Iroquesia,town,Little Townly,,,
5352,Iroquesia,village,Emmah,,,
5353,Iroquesia,village,Gireading,,,
5354,Iroquesia,town,Vandalia,,,
5355,Iroquesia,town,Smithfield,,,
5359,Iroquesia,town,Sherry,,,
5360,Iroquesia,village,Cooktown,,,
5361,Iroquesia,city,Bishop-Bureau,,,
5362,Iroquesia,town,Shore Agrinday,,,
5363,Iroquesia,village,Markham,,,
5364,Iroquesia,town,Statefair,,,
5370,Iroquesia,town,Pullgem,,,
5371,Iroquesia,hamlet,Settle Row,,,
5372,Iroquesia,village,Green Crossing,,,
5373,Iroquesia,town,Elknor,,,
5377,Iroquesia,town,Mutual Resort,,,
5378,Iroquesia,town,Liberty,,,
5379,Iroquesia,village,Mayday,,,
5380,Iroquesia,hamlet,Ripple,,,
5382,Iroquesia,village,Mire-on-Katsnelson,,,
5383,Iroquesia,town,Dunnsted,,,
5384,Iroquesia,village,Tender,,,
5385,Iroquesia,town,Mornington,,,
5386,Iroquesia,town,Naihani,,,
5387,Iroquesia,village,Calwhyt Bay,,,
5389,Iroquesia,hamlet,Gregman,,,
5390,Iroquesia,village,Fools Beach,,,
5391,Iroquesia,hamlet,Floretton,,,
5392,Iroquesia,hamlet,Brothers Caves,,,
5394,Iroquesia,town,Bartonville,30000,,
5395,Iroquesia,village,Acklinburgh,,,
5396,Iroquesia,village,Etatono,30000,,
5398,Iroquesia,village,East Stone Creek,,,
5399,Seneppi,city,Varnel,,,
5400,Seneppi,town,Cheyelle,"32,000",,
5401,Seneppi,city,Wallawaukee,1182000,,
5402,Seneppi,village,Erneston,,,
5403,Seneppi,city,Clinton,51000,,
5404,Seneppi,town,Hanaska,44000,,
5405,Seneppi,town,Elm,,,
5406,Seneppi,town,Arbor Rapids,7300,,
5407,Seneppi,village,Sistead Fork,,,
5408,Seneppi,town,Meadowside,3400,,
5409,Seneppi,village,Bent Wood,1200,,
5410,Seneppi,village,Marson,,,
5411,Seneppi,town,Westclint,,,
5412,Seneppi,town,Rivard,,,
5413,Seneppi,village,Wermes,,,
5414,Seneppi,town,Penrer,,,
5415,Seneppi,town,Willoughby,"18,000",,
5416,Seneppi,town,Sweet Fork,6000,,
5417,Seneppi,town,Merrybell,8900,,
5418,Seneppi,village,Orchard Cross,,,
5419,Seneppi,village,Panhandle,,,
5420,Seneppi,town,Hashley,6000,,
5421,Seneppi,village,Labouen,,,
5422,Seneppi,village,Bunting,,,
5423,Seneppi,hamlet,Cobalt,,,
5424,Seneppi,village,Coppenhouse,,,
5425,Seneppi,village,Trunnock,,,
5426,Seneppi,village,Gwenisport,,,
5427,Seneppi,town,Prado Bay,22000,,
5428,Seneppi,town,Outhwaite,34000,,
5429,Seneppi,town,Forest City,,,
5430,Seneppi,village,Civilization,"5,126",,
5431,Seneppi,town,Briar Heights,,,
5432,Seneppi,town,Autumnsboro,23000,,
5433,Seneppi,town,Winterdale,42988,,
5434,Seneppi,town,Springwood,38000,,
5435,Seneppi,town,Prosperity,"15,470",,
5436,Seneppi,town,Canalton,,,
5437,Seneppi,town,Delaney,"34,670",,
5438,Seneppi,town,Willowbrook,19593,,
5439,Seneppi,town,Summersfield,,,
5440,Seneppi,town,Clover,860,,
5441,Seneppi,town,Shorewood,89000,,
5442,Seneppi,city,Personsborough,71000,,
5443,Seneppi,city,Shannonaw,88000,,
5444,Seneppi,town,Maitland Park,,,
5445,Seneppi,town,Greenhill,,,
5446,Seneppi,village,Quistis,,,
5447,Seneppi,town,Shannonaw Falls,15000,,
5448,Seneppi,village,Mercer,,,
5449,Seneppi,town,Montrose,"19,500",,
5450,Seneppi,town,Derby,"8,700",,
5451,Seneppi,village,Kirkwood,,,
5452,Seneppi,village,Hillard Meadow,,,
5453,Seneppi,village,South Hillard,,,
5454,Seneppi,town,Ansel,9800,,
5455,Seneppi,village,Bramblewood,,,
5456,Seneppi,town,Applinton,9700,,
5457,Seneppi,village,Quistis,2072,,
5458,Seneppi,village,South Endridge,1200,,
5459,Seneppi,village,Marlbarn,510,,
5460,Seneppi,village,Osbourne,433,,
5461,Seneppi,town,Gahanna,54000,,
5462,Seneppi,town,Chamberlain,9000,,
5463,Seneppi,town,Two Lakes,,,
5464,Seneppi,village,Rollinsfield,2000,,
5465,Seneppi,village,Haukoska,,,
5466,Seneppi,town,Adelhurst,,,
5467,Seneppi,town,Stokes,42465,,
5468,Seneppi,town,Beaverlodge,31000,,
5469,Seneppi,town,Charpente,8000,,
5470,Seneppi,town,Bambatoo,43000,,
5471,Seneppi,village,Hiram,3600,,
5472,Seneppi,village,Marble Lake,"2,567",,
5473,Seneppi,village,Portage,,,
5474,Seneppi,town,Silverhill,32000,,
5475,Seneppi,town,Morrow Plains,21000,,
5476,Seneppi,village,Gambon,2000,,
5477,Seneppi,village,Shelby,,,
5478,Seneppi,town,Amon,,,
5479,Seneppi,town,Seneppi City,45000,,
5480,Seneppi,village,Aurora Woods,,,
5481,Seneppi,town,Tuscarure,8000,,
5482,Seneppi,village,Lindemann,,,
5483,Seneppi,village,Tribute,850,,
5484,Seneppi,town,Peninsula,,,
5485,Seneppi,village,West Charburn,,,
5486,Seneppi,village,Valeria,,,
5487,Seneppi,hamlet,Lobel,,,
5488,Seneppi,village,Periwinkle,,,
5489,Seneppi,hamlet,Vanishing Spring,,,
5490,Seneppi,town,Gainsborough,"3,500",,
5491,Seneppi,village,Bevelle,480,,
5492,Seneppi,hamlet,Honey Creek,,,
5493,Seneppi,hamlet,Elbert,200,,
5494,Seneppi,town,Narshe,,,
5495,Seneppi,village,Ocheltree,,,
5496,Seneppi,town,Stone Creek,10500,,
5497,Seneppi,town,Vermouth,7863,,
5498,Seneppi,village,Randole,,,
5499,Seneppi,hamlet,Middlestead,,,
5500,Seneppi,village,Bedford,,,
5501,Seneppi,village,Granger Station,"2,000",,
5502,Seneppi,village,Clinton-On-The-Lake,,,
5503,Seneppi,village,Haven,,,
5504,Seneppi,village,Haven-On-The-Lake,,,
5505,Seneppi,town,Centuryville,9000,,
5506,Seneppi,village,Maple Park,"6,400",,
5507,Seneppi,village,Mavis Heights,3200,,
5508,Seneppi,village,Kleiden Hills,4000,,
5509,Seneppi,village,Homestead Heights,,,
5510,Seneppi,village,Onigam,861,,
5511,Seneppi,village,Crestline,5383,,
5512,Seneppi,town,Mather,15500,,
5513,Seneppi,town,Copper Pike,2000,,
5515,Seneppi,town,Amity,9000,,
5516,Seneppi,village,Chilimackina,,,
5517,Seneppi,village,Obashing,,,
5518,Seneppi,village,Fisher's Horizon,,,
5519,Seneppi,village,Fig Bluff,,,
5520,Seneppi,village,Starkweather,1619,,
5521,Seneppi,village,Driftwood,,,
5522,Seneppi,hamlet,Spadestown,,,
5523,Seneppi,village,Caravan,,,
5524,Seneppi,town,Magnolia,12000,,
5525,Seneppi,village,Buckeye River,,,
5526,Seneppi,village,Independence Station,,,
5527,Seneppi,village,Wendon,2100,,
5528,Seneppi,town,Navenna,23500,,
5529,Seneppi,village,Amphstead,1500,,
5530,Seneppi,village,Boydhead,,,
5531,Seneppi,village,Buckwood,,,
5532,Seneppi,hamlet,Strongsville,,,
5533,Seneppi,town,Migiskan Falls,4500,,
5534,Seneppi,village,Van Patten,,,
5535,Seneppi,village,Miraun,,,
5536,Seneppi,village,Champion Heights,4300,,
5537,Seneppi,town,Farfair,34606,,
5538,Seneppi,village,Mastick Woods,,,
5541,Seneppi,village,Lake Pike,,,
5543,Seneppi,village,Prescott,,,
5544,Seneppi,village,North Ferry,,,
5545,Seneppi,town,Port Mallard,,,
5546,Seneppi,village,Bran,,,
5547,Seneppi,village,Postcard,,,
5548,Seneppi,village,Cooley,,,
5549,Seneppi,village,Woodridge,,,
5550,Seneppi,village,Flats,,,
5551,Seneppi,village,Lake View,,,
5554,Seneppi,town,Thorny Bay,,,
5555,Seneppi,village,Meridian,,,
5556,Seneppi,town,Wisgana,,,
5557,Seneppi,village,Serenity,,,
5558,Seneppi,village,Belvoir,,,
5560,Seneppi,hamlet,Mount Pleasant,,,
5561,Seneppi,hamlet,Newville,,,
5562,Seneppi,village,Dunlap,,,
5563,Seneppi,village,Newton Falls,,,
5564,Seneppi,hamlet,Bunts,,,
5565,Seneppi,hamlet,Butternut Ridge,,,
5567,Seneppi,hamlet,Sage,,,
5568,Seneppi,hamlet,Liberty,,,
5569,Seneppi,hamlet,Hamm Market,,,
5571,Seneppi,village,Dover,,,
5573,Seneppi,hamlet,Thorpe,,,
5576,Seneppi,town,Grafton,,,
5577,Seneppi,village,Granville,,,
5578,Seneppi,hamlet,Wagontown,,,
5579,Seneppi,village,Grant,,,
5581,Seneppi,village,Huntington Valley,,,
5582,Seneppi,village,Lansing Mills,,,
5583,Seneppi,village,Green Ridge,,,
5584,Seneppi,village,Reconciliation,,,
5585,Seneppi,village,Voight,,,
5586,Seneppi,village,Portrine,,,
5589,Seneppi,village,Fortune,,,
5590,Seneppi,village,Ambedo,,,
5591,Seneppi,village,Chaperone,,,
5592,Seneppi,village,Brandywind,,,
5593,Seneppi,village,South Brandy,,,
5594,Seneppi,town,Sablewood,,,
5595,Seneppi,village,Sanders,,,
5596,Seneppi,village,Lakefield,3152,,
5597,Seneppi,village,Lakeview,,,
5598,Seneppi,village,Dundee Green,3600,,
5599,Seneppi,city,Gramercy,121000,,
5600,Seneppi,village,Colbert,,,
5601,Seneppi,village,Winding Brook,,,
5602,Seneppi,village,Kingsbrook Heights,1300,,
5603,Seneppi,town,Farfair,,,
5604,Seneppi,town,Winterdale,,,
5605,Seneppi,town,Springwood,,,
5606,Seneppi,town,Willowbrook,,,
5607,Seneppi,town,Stokes,,,
5608,Seneppi,village,Homestead Heights,,,
5609,Seneppi,town,Maitland Park,,,
5610,Minnonigan,village,Dawa,,,
5611,Minnonigan,village,Sentinelle River,,,
5612,Minnonigan,village,Rosethorn,,,
5613,Minnonigan,village,Tucker,,,
5614,Minnonigan,village,Tollbridge,,,
5615,Minnonigan,village,Moist Bend,,,
5616,Minnonigan,village,Carralou,,,
5617,Minnonigan,village,Wycheville,,,
5618,Minnonigan,town,Gravitas,,,
5619,Minnonigan,village,Whitbourne,,,
5620,Minnonigan,village,Prarieville,,,
5621,Minnonigan,village,Farnsworth,,,
5622,Minnonigan,village,Dalton,,,
5623,Minnonigan,village,Blackman Hill,,,
5624,Minnonigan,village,Golden Creek,,,
5625,Minnonigan,village,Whitehart,,,
5626,Minnonigan,village,Archantville,,,
5627,Minnonigan,village,Heart,,,
5628,Minnonigan,village,Rivertown,,,
5629,Minnonigan,village,Lemming,,,
5630,Minnonigan,village,White Creek,,,
5631,Minnonigan,village,Flimsley,,,
5632,Minnonigan,city,Lake City,2143886,,
5633,Minnonigan,town,Montrose,,,
5634,Minnonigan,village,Meridian City,,,
5635,Minnonigan,hamlet,Hammer Heads,,,
5636,Minnonigan,village,Derrington,,,
5637,Minnonigan,town,Daviston,,,
5638,Minnonigan,town,Dodge,,,
5639,Minnonigan,hamlet,Anderson Beach,,,
5640,Minnonigan,hamlet,Five Points,,,
5641,Minnonigan,village,Wilson,,,
5642,Minnonigan,village,Canton,,,
5643,Minnonigan,town,Ondassagam,,,
5644,Minnonigan,city,Thomasford,68934,,
5645,Minnonigan,town,Saint Lucy,,,
5646,Minnonigan,town,Farmingdale,,,
5647,Minnonigan,town,North Thomasford,,,
5648,Minnonigan,town,West Stone City,,,
5649,Minnonigan,town,Wilson Bridge,,,
5650,Minnonigan,hamlet,Lemmington,,,
5651,Minnonigan,village,Highland Fields,,,
5652,Minnonigan,town,Queen's Landing,,,
5653,Minnonigan,town,Portage Park,,,
5654,Minnonigan,hamlet,Wallace Junction,,,
5655,Minnonigan,hamlet,Pullman,,,
5656,Minnonigan,town,Wallace,,,
5657,Minnonigan,town,North Riverside,,,
5658,Minnonigan,town,Bellview,,,
5659,Minnonigan,hamlet,Peaksville,,,
5660,Minnonigan,town,Monroe,,,
5661,Minnonigan,village,Smithton,,,
5662,Minnonigan,village,Richards,,,
5663,Minnonigan,town,Port Bucks,,,
5664,Minnonigan,hamlet,Stacy's Corners,,,
5666,Minnonigan,city,Montaguite,,,
5667,Minnonigan,hamlet,Wesitsa,123,,
5668,Minnonigan,town,Wauwakegan,,,
5669,Minnonigan,town,Port Blaire,,,
5670,Minnonigan,hamlet,Quincytown,31,,
5671,Minnonigan,city,Barre Harbor,,,
5672,Minnonigan,town,Oakhurst,,,
5673,Minnonigan,hamlet,Amstutz,,,
5674,Minnonigan,hamlet,Rollins,,,
5675,Minnonigan,hamlet,Williamsfield,,,
5676,Minnonigan,town,Potterston,,,
5677,Minnonigan,hamlet,Veritas,,,
5678,Minnonigan,hamlet,Gillis,,,
5679,Minnonigan,town,Burnham,,,
5680,Minnonigan,hamlet,Stone City,,,
5681,Minnonigan,village,Emmah,,,
5682,Minnonigan,town,Green Valley,,,
5683,Minnonigan,village,Cardinal,,,
5684,Minnonigan,village,Panos,,,
5685,Minnonigan,hamlet,Reed's Ferry,,,
5686,Minnonigan,hamlet,Orwin,,,
5687,Minnonigan,town,Hepburn,,,
5688,Minnonigan,village,Stevenson,,,
5689,Minnonigan,town,Proviso Center,,,
5690,Minnonigan,village,Garland,,,
5691,Minnonigan,city,Brenton,125000,,
5692,Minnonigan,village,Willets Ford,,,
5693,Minnonigan,village,Sterling Center,,,
5694,Minnonigan,hamlet,West Hanson,,,
5695,Minnonigan,village,Hanson,,,
5696,Minnonigan,village,Vance,,,
5697,Minnonigan,village,Hester,,,
5698,Minnonigan,village,Frontera,,,
5699,Minnonigan,village,Fenwick,,,
5700,Minnonigan,village,Fieldstone,,,
5701,Minnonigan,town,Carbonridge,,,
5702,Minnonigan,village,Perryville,,,
5703,Minnonigan,village,Janestown,,,
5704,Minnonigan,town,Saint Alice,45000,,
5705,Minnonigan,village,Jarviston,,,
5706,Minnonigan,village,Norridge Heights,,,
5707,Minnonigan,village,Bellmont,,,
5708,Minnonigan,village,Ravenston,,,
5709,Minnonigan,hamlet,Wilford,,,
5710,Minnonigan,village,Wildwood,,,
5711,Minnonigan,village,Haleyville,,,
5712,Minnonigan,village,John Ellis,,,
5713,Minnonigan,village,Malcolmdale,,,
5714,Minnonigan,town,Hopkins,,,
